"employee_id","fullname","iq","gtq","education_level","mbti","final_match_rate","pillar_sea","pillar_qdd","pillar_vcu","pillar_lie","s_strategic","s_learner","s_achiever","s_relator","s_analytical","years_of_service"
"EMP100197","Fitri Santoso","83","27","D3","INFJ","36.2279845602426300000000","3","3","2","3","0","0","0","0","0","1.25"
"EMP100198","Citra Baskara Suharto","87","20","D3","ESTJ","43.9810035842293900000000","3","3","3","3","0","0","0","0","0","5.5"
"EMP100199","Valdo Zulfikar Halim","97","24","S2","UNKNOWN","51.348028673835120000","5","5","3","5","0","0","0","0","1","5.833333333333333"
"EMP100200","Lestari Pratomo","102","25","S1","ISTJ","48.0683760683760600000000","3","3","3","4","0","0","0","0","0","3.8333333333333326"
"EMP100201","Gita Ganesha Santoso","101","31","S1","ISFJ","46.2880341880342000000000","3","2","3","4","0","0","0","0","0","2.416666666666667"
"EMP100202","Rizky Anugrah Suharto","111","21","D3","ENFP","37.9892473118279700000000","3","3","3","3","0","0","0","0","0","2.166666666666667"
"EMP100203","Teguh Kusuma Siregar","92","29","D3","ESFP","47.1572649572649500000000","2","2","2","3","0","0","0","0","0","3.8333333333333326"
"EMP100204","Utami Candra Ginting","111","27","S1","ISFJ","54.1000000000000100000000","3","3","3","3","0","0","0","0","0","6.25"
"EMP100205","Vania Adi Nugroho","139","28","S1","INFJ","41.7915632754342400000000","3","3","3","3","0","0","0","0","0","1"
"EMP100206","Sari Pratomo","115","33","D3","INTJ","43.5786600496278000000000","2","2","3","3","0","0","0","0","0","3.166666666666667"
"EMP100207","Lestari Qolbi Setiawan","91","26","D3","ESTJ","53.033333333333330000","3","4","3","2","0","1","0","0","0","4.5"
"EMP100208","Hadi Tri Maulida","89","33","D3","ESFP","47.7896057347670300000000","5","5","5","5","0","0","0","0","0","6.583333333333333"
"EMP100209","Nugroho Pamungkas","126","21","SMA","ESTJ","44.9108354011579800000000","4","2","2","3","0","0","0","0","0","3.75"
"EMP100210","Zaki Jatmiko Sinaga","108","27","SMA","ISTJ","56.200000000000010000","4","4","3","4","1","0","0","0","1","4.666666666666666"
"EMP100211","Dian Tri Pratomo","135","30","SMA","INTJ","43.407692307692330000","4","4","4","4","0","1","0","0","0","3.166666666666667"
"EMP100212","Galih Kurniawan","92","31","S2","INTP","47.203418803418800000","2","4","4","3","1","0","0","0","1","1.1666666666666667"
"EMP100213","Rizky Permadi","94","32","S2","ENTJ","42.8060931899641700000000","3","4","3","3","0","0","0","0","0","4.916666666666666"
"EMP100214","Oktavia Subekti","108","28","S1","INTP","40.3769230769230800000000","3","3","3","3","0","0","0","0","0","1.3333333333333333"
"EMP100215","Valdo Wijaya","105","20","S2","ENFP","56.077777777777790000","3","3","4","3","0","0","1","1","0","8.083333333333332"
"EMP100216","Sari Ananda","111","25","SMA","INFP","40.814116349600220000","4","3","5","4","0","0","0","1","0","0.8333333333333333"
"EMP100217","Luthfi Purnama","111","32","D3","INTP","43.3307692307692300000000","4","4","5","3","0","0","0","0","0","2.916666666666667"
"EMP100218","Ayu Lukman","95","27","S2","ESTP","46.708547008547020000","5","5","5","4","0","0","1","0","0","2.916666666666667"
"EMP100219","Julia Kusuma Santoso","106","39","D3","ENTJ","44.413454645712720000","4","5","3","4","0","0","0","0","1","1.1666666666666667"
"EMP100220","Rizka Adi Setiawan","84","18","SMA","INTP","45.0666666666666700000000","4","5","4","4","0","0","0","0","0","5.25"
"EMP100221","Dimas Qolbi Maulana","119","33","D3","ESFJ","39.6156327543424370000000","2","3","3","3","0","0","0","0","0","0.25"
"EMP100222","Luthfi Wijaya","88","28","S2","INTJ","50.488888888888880000","4","3","4","3","1","0","0","0","0","7.333333333333333"
"EMP100223","Utami Mahardika Rohman","96","23","SMA","ENFP","43.229059829059825000","3","4","2","4","0","0","0","1","0","0.1666666666666666"
"EMP100224","Rafa Maulida","114","22","D3","ENFJ","60.488888888888890000","2","3","3","3","1","0","1","0","0","6.25"
"EMP100225","Fajar Purnama","123","31","S2","UNKNOWN","44.940446650124060000","4","4","4","4","0","0","0","1","0","4"
"EMP100226","Nabila Simanjuntak","124","30","S1","ENTP","42.7153846153846200000000","2","2","2","2","0","0","0","0","0","0.9166666666666666"
"EMP100227","Wulan Suharto","102","24","S1","ISTJ","45.7000000000000000000000","1","2","2","2","0","0","0","0","0","5.083333333333333"
"EMP100228","Satya Candra Handayani","116","29","S1","ISFJ","50.6516129032258200000000","4","5","5","4","0","0","0","0","0","4.416666666666666"
"EMP100229","Rizki Putra","103","12","S2","ISFP","44.5422387648193900000000","3","3","3","3","0","0","0","0","0","1.8333333333333333"
"EMP100230","Eko Indrawan","90","18","S1","ESFP","44.0000000000000000000000","4","4","4","5","0","0","0","0","0","7.583333333333333"
"EMP100231","Satya Halim Hidayat","139","23","S1","ENFP","50.180341880341880000","5","3","3","4","1","0","0","0","0","1.4166666666666667"
"EMP100232","Zaki Ridwan","108","28","S2","ESTJ","59.700000000000010000","5","4","4","5","1","0","0","0","0","5.416666666666666"
"EMP100233","Utami Iqbal Gunawan","125","31","SMA","ENFP","54.767741935483880000","4","5","4","4","1","0","0","0","0","5.5"
"EMP100234","Galih Jatmiko Maulana","117","31","SMA","ENTJ","51.853846153846150000","4","4","5","4","1","0","0","0","1","1.5833333333333333"
"EMP100235","Bayu Maulida","88","24","S2","ESFP","47.061428177557210000","3","2","3","3","0","0","1","0","0","3"
"EMP100236","Teguh Santoso","116","31","S2","ISFP","47.846153846153850000","3","2","4","3","0","0","0","1","0","1.6666666666666667"
"EMP100237","Sari Halim Siregar","140","34","S2","ESFJ","41.9230769230769100000000","2","3","3","3","0","0","0","0","0","3"
"EMP100238","Dewi Siregar","111","27","S2","ESFJ","46.5354838709677500000000","3","4","4","3","0","0","0","0","0","8.166666666666666"
"EMP100239","Dimas Sinaga","108","27","S2","ISFP","44.344665012406950000","4","4","4","5","1","0","1","0","0","1.3333333333333333"
"EMP100240","Oktavia Hartanto","84","28","S2","ENFP","35.7076095947063600000000","5","5","5","5","0","0","0","0","0","1.5833333333333333"
"EMP100241","Sari Saputra Lukman","108","27","D3","ISTJ","57.600000000000000000","3","3","5","5","0","0","0","0","1","6.75"
"EMP100242","Rifqi Pamungkas","93","24","S1","ESFP","53.299999999999990000","2","4","3","3","0","1","0","0","1","4.333333333333333"
"EMP100243","Sari Yudhistira Setiawan","116","34","SMA","ISFP","44.7310173697270400000000","4","5","4","3","0","0","0","0","0","3.333333333333333"
"EMP100244","Zaki Suharto","128","36","S2","INTJ","52.948387096774200000","4","3","3","4","1","1","0","0","0","7.083333333333333"
"EMP100245","Budi Kurniawan","108","27","S1","ISTJ","53.6000000000000000000000","2","3","2","4","0","0","0","0","0","6.583333333333333"
"EMP100246","Rizky Subekti","82","24","S1","ESTJ","46.976730079955870000","4","4","4","4","0","0","1","0","0","2.333333333333333"
"EMP100247","Hadi Ganesha Wijaya","85","21","D3","ENFJ","52.801792114695330000","4","3","3","3","0","0","1","1","0","4.916666666666666"
"EMP100248","Ahmad Erlangga Siregar","102","34","S2","UNKNOWN","36.9483043837882600000000","5","4","3","3","0","0","0","0","0","0.5833333333333333"
"EMP100249","Evi Ridwan","86","29","D3","ISFJ","51.842293906810030000","4","3","2","3","0","0","1","0","0","6.833333333333333"
"EMP100250","Arif Mahardika Kusuma","89","28","SMA","ENFP","42.0831541218638200000000","2","2","2","1","0","0","0","0","0","4.666666666666666"
"EMP100251","Vania Halim Santoso","121","25","S1","ISTP","41.8987317342155900000000","3","3","4","2","0","0","0","0","0","2.083333333333333"
"EMP100252","Wulan Adi Mahendra","105","25","D3","ENFJ","46.5792114695340300000000","4","3","4","4","0","0","0","0","0","5.416666666666666"
"EMP100253","Putri Kusuma","91","23","S1","INTP","46.5666666666666800000000","5","3","5","5","0","0","0","0","0","6.916666666666666"
"EMP100254","Wulan Salsabila","84","13","D3","ESTJ","45.5297491039426500000000","2","2","3","1","0","0","0","0","0","4.583333333333333"
"EMP100255","Cahyo Anggara","121","25","S1","INFP","43.6108905431486200000000","4","2","3","3","0","0","0","0","0","4.083333333333333"
"EMP100256","Maya Dharma Pamungkas","80","38","S2","ISFJ","42.1637992831541100000000","3","3","3","2","0","0","0","0","0","4.5"
"EMP100257","Zahra Aji Zulfikar","108","28","SMA","UNKNOWN","53.800000000000000000","3","3","3","4","0","0","1","0","0","7.083333333333333"
"EMP100258","Fitri Adi Maulana","121","29","D3","INFJ","42.5692307692307780000000","4","5","4","4","0","0","0","0","0","0.3333333333333333"
"EMP100259","Gita Ridwan","88","34","D3","INFP","47.617921146953410000","1","2","1","1","0","1","0","0","0","4.333333333333333"
"EMP100260","Ahmad Pramudita Siregar","87","14","D3","ESTP","45.144444444444440000","5","5","5","3","0","0","0","1","0","7.333333333333333"
"EMP100261","Valdo Gunawan","138","18","S1","INFP","43.9059553349876100000000","3","2","3","3","0","0","0","0","0","3.5"
"EMP100262","Iman Baskara Saputra","136","19","S2","ISFJ","49.422222222222220000","4","3","3","2","0","1","0","0","0","4.583333333333333"
"EMP100263","Maya Handayani","123","24","S1","ESFJ","48.7333333333333300000000","4","4","4","5","0","0","0","0","0","5.833333333333333"
"EMP100264","Citra Utami","91","19","S2","ESTP","44.4777777777777800000000","3","2","1","2","0","0","0","0","0","7.916666666666665"
"EMP100265","Citra Yulianto","91","29","S2","ENTP","49.216597739178390000","2","2","2","2","0","0","0","1","0","3.9166666666666665"
"EMP100266","Prasetyo Firmansyah","98","33","D3","ISFP","45.241714915908450000","3","4","3","2","0","0","0","1","0","4.083333333333333"
"EMP100267","Nurlita Saputra Sinaga","108","27","S1","ENFP","55.000000000000000000","3","4","3","4","0","0","0","0","1","5.083333333333333"
"EMP100268","Nadia Tri Fauziah","94","33","D3","ENTP","55.422222222222220000","5","5","5","5","1","0","0","0","0","6.083333333333333"
"EMP100269","Zahra Pramudita Kusuma","84","25","D3","ISFP","47.557706093189950000","4","3","3","4","1","0","0","0","0","6.75"
"EMP100270","Rani Aji Setiawan","85","22","S1","ISTP","44.140143369175640000","3","5","4","4","0","0","0","1","0","4.416666666666666"
"EMP100271","Rani Nugroho","92","21","SMA","ISFJ","46.161648745519710000","3","3","2","3","0","0","1","0","0","8.5"
"EMP100272","Yoga Qolbi Herlambang","108","24","S2","INFJ","52.262365591397840000","3","1","3","1","1","0","0","0","1","5"
"EMP100273","Rani Wibowo","108","27","S1","ESFJ","44.817866004962790000","3","2","3","3","1","0","0","0","0","4"
"EMP100274","Nabila Anugrah Gunawan","94","40","S2","ENFJ","49.412296663909570000","3","4","5","4","0","0","0","1","0","2.833333333333333"
"EMP100275","Evi Maulana","125","26","S1","ESFJ","45.0551971326164900000000","3","1","1","1","0","0","0","0","0","4.833333333333333"
"EMP100276","Maya Fauziah","111","27","D3","ENFJ","51.5481389578164000000000","4","4","4","4","0","0","0","0","0","3.9166666666666665"
"EMP100277","Nadia Handayani","119","36","D3","ESFP","44.461538461538460000","4","4","5","4","0","1","0","0","0","2.583333333333333"
"EMP100278","Tania Qolbi Lukman","111","28","D3","ISTJ","51.0516129032258200000000","5","4","5","4","0","0","0","0","0","4.75"
"EMP100279","Julia Wibowo","106","30","S2","ENTJ","49.772759856630830000","3","3","3","3","0","0","1","0","0","6.083333333333333"
"EMP100280","Yuni Nabila Handayani","119","13","D3","ESFJ","42.088888888888870000","1","1","1","1","0","0","1","0","0","6"
"EMP100281","Bella Qolbi Ridwan","93","27","D3","ESTJ","47.714557485525250000","3","3","4","3","0","1","0","0","0","2.416666666666667"
"EMP100282","Indra Siregar","126","37","S1","INTJ","53.0339950372208500000000","4","5","5","5","0","0","0","0","0","2.916666666666667"
"EMP100283","Wahyu Anggara","139","33","SMA","ESFP","47.848387096774190000","2","2","1","3","0","1","1","0","0","3.25"
"EMP100284","Julia Maulana","98","22","SMA","ISFJ","40.970802315963610000","2","1","1","2","0","1","0","0","0","2.25"
"EMP100285","Adi Mahardika Setiawan","140","27","S1","INFP","46.184615384615400000","5","5","0","4","1","0","0","0","0","1.25"
"EMP100286","Hana Wijaya Anggara","96","25","S1","UNKNOWN","48.310725117176730000","4","4","3","3","0","0","0","1","0","2"
"EMP100287","Bella Mahendra","104","37","S2","ESTJ","47.239316239316250000","3","3","3","3","0","0","0","0","1","1.5"
"EMP100288","Budi Rachman Ramadhan","82","21","S2","ISTP","46.122222222222220000","1","1","2","1","0","0","0","1","0","4.5"
"EMP100289","Teguh Hasibuan","88","25","S2","ISTP","43.914419630548670000","3","3","3","3","1","0","0","0","0","0.5"
"EMP100290","Ahmad Mahardika Firmansyah","85","32","D3","UNKNOWN","40.5825199889715900000000","3","4","4","3","0","0","0","0","0","1.5833333333333333"
"EMP100291","Cahyo Pratomo","123","26","D3","ISTP","40.7239316239316400000000","3","2","2","1","0","0","0","0","0","1.6666666666666667"
"EMP100292","Wahyu Halim Zulfikar","92","25","S1","ENFJ","38.335153019023985000","3","2","2","3","0","0","0","1","0","0.1666666666666666"
"EMP100293","Sari Fadillah Mahendra","82","27","D3","INFJ","51.155555555555560000","2","3","2","3","0","0","0","0","1","7.333333333333333"
"EMP100294","Fitri Dharma Hidayat","124","25","S2","INFJ","52.355555555555560000","3","6","3","3","0","0","1","0","0","5.416666666666666"
"EMP100295","Hadi Dharma Siregar","102","30","S1","INTP","50.012820512820520000","3","3","3","3","0","1","0","0","0","2.75"
"EMP100296","Bayu Nugroho","84","24","S1","ISFP","46.4488833746898100000000","4","4","3","4","0","0","0","0","0","4.083333333333333"
"EMP100297","Yoga Salsabila","135","29","D3","INFP","46.7000000000000000000000","3","2","3","4","0","0","0","0","0","5.416666666666666"
"EMP100298","Yuni Iqbal Saputra","81","29","S2","ESFP","58.300000000000010000","4","3","3","4","1","1","0","0","0","5.416666666666666"
"EMP100299","Fajar Rachman Ridwan","125","23","S1","ENTJ","43.0111111111111100000000","3","3","3","3","0","0","0","0","0","1.0833333333333333"
"EMP100300","Rama Lukman","126","31","D3","ENFJ","47.0076923076922900000000","3","4","3","2","0","0","0","0","0","2.083333333333333"
"EMP100301","Rama Zulfikar","123","23","S1","ENTP","43.8726495726495500000000","3","2","2","2","0","0","0","0","0","2.583333333333333"
"EMP100302","Rizky Ginting","130","26","SMA","INTP","46.554700854700847000","5","3","4","4","0","0","0","1","0","0.25"
"EMP100303","Bayu Wijaya Maulida","94","23","S1","ENFP","53.133333333333330000","2","4","2","3","0","1","0","0","1","7.916666666666665"
"EMP100304","Valdo Halim","108","27","D3","UNKNOWN","52.352109181141440000","2","2","3","2","0","0","1","0","0","4.083333333333333"
"EMP100305","Indra Herlambang","113","25","S2","ESTJ","55.055555555555560000","4","3","2","4","0","0","1","0","0","5.666666666666666"
"EMP100306","Dinda Kusuma Ananda","111","39","SMA","ESTJ","46.725062034739470000","4","3","3","3","0","0","0","1","0","2"
"EMP100307","Sari Indrawan","108","27","S2","ESFJ","50.609181141439210000","3","2","4","3","1","0","1","0","0","2.416666666666667"
"EMP100308","Nugroho Subekti","105","24","D3","ESFP","48.0827956989247300000000","3","3","3","3","0","0","0","0","0","4.333333333333333"
"EMP100309","Valdo Ridwan","120","28","S2","ENTP","53.999999999999990000","5","5","5","4","0","1","0","0","0","5.083333333333333"
"EMP100310","Rendra Pradana","91","31","SMA","ESFP","48.1786324786324700000000","5","4","4","4","0","0","0","0","0","4.083333333333333"
"EMP100311","Maya Pramudita Zulfikar","102","23","SMA","INTP","57.029390681003590000","2","2","3","3","0","1","1","1","0","5.166666666666666"
"EMP100312","Maya Lestari","108","27","SMA","INTJ","41.6687344913151300000000","3","3","3","3","0","0","0","0","0","1.6666666666666667"
"EMP100313","Budi Qolbi Hidayat","105","30","S2","INTP","58.648717948717960000","4","5","5","4","0","1","0","0","0","4.166666666666666"
"EMP100314","Yuni Herlambang","116","22","D3","INTJ","38.568293355390140000","3","3","4","4","0","0","0","0","1","1.1666666666666667"
"EMP100315","Rama Kusuma","99","28","SMA","ISFP","52.538709677419350000","3","4","4","5","0","0","1","1","0","5.833333333333333"
"EMP100316","Joko Siregar","82","28","D3","ISFP","45.1381858285083800000000","1","3","2","2","0","0","0","0","0","3.333333333333333"
"EMP100317","Budi Herlambang","95","35","S2","ISFP","48.9777777777778000000000","1","2","1","1","0","0","0","0","0","6.333333333333333"
"EMP100318","Rafa Lestari Fauziah","111","27","SMA","ENFP","40.9615384615384600000000","2","3","3","2","0","0","0","0","0","2.583333333333333"
"EMP100319","Valdo Anugrah Ramadhan","139","32","SMA","UNKNOWN","53.4580645161290400000000","4","4","3","3","0","0","0","0","0","8.416666666666666"
"EMP100320","Budi Hartanto","99","22","D3","ISFP","46.596581196581200000","3","2","3","3","1","0","0","0","0","2.083333333333333"
"EMP100321","Wulan Iqbal Herlambang","136","31","S2","INFJ","52.425310173697260000","3","3","3","3","0","0","0","0","1","3.5"
"EMP100322","Rizka Pramudita Suharto","85","25","S2","ISTP","51.2777777777777900000000","4","5","4","4","0","0","0","0","0","4.666666666666666"
"EMP100323","Umar Indrawan","92","32","S1","ENFP","37.4495726495726500000000","3","3","3","3","0","0","0","0","0","0.6666666666666666"
"EMP100324","Intan Halim","108","28","S2","ISTP","56.479156327543430000","5","4","3","4","1","0","1","0","0","4"
"EMP100325","Wahyu Kusuma Hartanto","108","35","SMA","INTP","46.7384615384615300000000","3","3","3","4","0","0","0","0","0","2.833333333333333"
